Time,Focus,FocusReal,Fcous Raw,Meditation,Alpha,AlphaReal,Beta,BetaReal,Delta,DeltaReal,Theta,ThetaReal,Gamma,GammaReal
3.060881,1.915565,1.915565303,2.28494011,0.4342701,0.4342701,0.4929577,0.195176,0.1947343,0.1602172,0.1268864,0.1410191,0.1288265,0.141233,0.167184
3.176643,1.915565,1.915565303,2.28494011,0.4429086,0.4429086,0.4930579,0.195176,0.1947343,0.1602172,0.1268864,0.1410191,0.1288265,0.141233,0.167184
3.1769,1.95906,1.959060313,2.264364064,0.4429086,0.4429086,0.4930579,0.1973794,0.1938556,0.1602172,0.1268864,0.1410191,0.1288265,0.141233,0.167184
3.177121,1.95906,1.959060313,2.264364064,0.4429086,0.4429086,0.4930579,0.1973794,0.1938556,0.154121,0.1269601,0.1410191,0.1288265,0.141233,0.167184
3.177336,2.037361,2.037360672,2.317654518,0.4429086,0.4429086,0.4930579,0.1973794,0.1938556,0.154121,0.1269601,0.1382827,0.1273368,0.141233,0.167184
3.177549,2.037361,2.037360672,2.317654518,0.4429086,0.4429086,0.4930579,0.1973794,0.1938556,0.154121,0.1269601,0.1382827,0.1273368,0.1443316,0.1680817
3.277771,2.037361,2.037360672,2.317654518,0.450704,0.450704,0.4826199,0.1973794,0.1938556,0.154121,0.1269601,0.1382827,0.1273368,0.1443316,0.1680817
3.278016,2.076539,2.076538518,2.276779101,0.450704,0.450704,0.4826199,0.1992681,0.1921385,0.154121,0.1269601,0.1382827,0.1273368,0.1443316,0.1680817
3.278235,2.076539,2.076538518,2.276779101,0.450704,0.450704,0.4826199,0.1992681,0.1921385,0.1485979,0.1324187,0.1382827,0.1273368,0.1443316,0.1680817
3.278447,2.157714,2.157714455,2.22250672,0.450704,0.450704,0.4826199,0.1992681,0.1921385,0.1485979,0.1324187,0.1356566,0.1288822,0.1443316,0.1680817
3.278725,2.157714,2.157714455,2.22250672,0.450704,0.450704,0.4826199,0.1992681,0.1921385,0.1485979,0.1324187,0.1356566,0.1288822,0.1478287,0.1688964
3.309676,1506.854,2.157714455,2.22250672,0.450704,0.450704,0.4826199,0.1992681,0.1921385,0.1485979,0.1324187,0.1356566,0.1288822,0.1478287,0.1688964
3.392153,1506.854,2.157714455,2.22250672,0.4553585,0.4553585,0.466234,0.1992681,0.1921385,0.1485979,0.1324187,0.1356566,0.1288822,0.1478287,0.1688964
3.392414,2.154888,2.154888482,1.957620841,0.4553585,0.4553585,0.466234,0.1991376,0.1803255,0.1485979,0.1324187,0.1356566,0.1288822,0.1478287,0.1688964
3.392635,2.154888,2.154888482,1.957620841,0.4553585,0.4553585,0.466234,0.1991376,0.1803255,0.1462328,0.1479189,0.1356566,0.1288822,0.1478287,0.1688964
3.392859,2.221612,2.221612213,1.803642316,0.4553585,0.4553585,0.466234,0.1991376,0.1803255,0.1462328,0.1479189,0.1336039,0.1342709,0.1478287,0.1688964
3.393074,2.221612,2.221612213,1.803642316,0.4553585,0.4553585,0.466234,0.1991376,0.1803255,0.1462328,0.1479189,0.1336039,0.1342709,0.150521,0.1681076
3.494092,2.221612,2.221612213,1.803642316,0.4588674,0.4588674,0.4528378,0.1991376,0.1803255,0.1462328,0.1479189,0.1336039,0.1342709,0.150521,0.1681076
3.499855,2.192225,2.19222442,1.460048168,0.4588674,0.4588674,0.4528378,0.1978161,0.1622428,0.1462328,0.1479189,0.1336039,0.1342709,0.150521,0.1681076
3.500098,2.192225,2.19222442,1.460048168,0.4588674,0.4588674,0.4528378,0.1978161,0.1622428,0.1452673,0.1686946,0.1336039,0.1342709,0.150521,0.1681076
3.500312,2.243841,2.24384074,1.361467963,0.4588674,0.4588674,0.4528378,0.1978161,0.1622428,0.1452673,0.1686946,0.1320583,0.1390471,0.150521,0.1681076
3.500525,2.243841,2.24384074,1.361467963,0.4588674,0.4588674,0.4528378,0.1978161,0.1622428,0.1452673,0.1686946,0.1320583,0.1390471,0.1529962,0.163488
3.577899,2.243841,2.24384074,1.361467963,0.4608139,0.4608139,0.4358792,0.1978161,0.1622428,0.1452673,0.1686946,0.1320583,0.1390471,0.1529962,0.163488
3.578148,2.201522,2.201521619,1.229439733,0.4608139,0.4608139,0.4358792,0.1959418,0.1541755,0.1452673,0.1686946,0.1320583,0.1390471,0.1529962,0.163488
3.578382,2.201522,2.201521619,1.229439733,0.4608139,0.4608139,0.4358792,0.1959418,0.1541755,0.1453217,0.1816229,0.1320583,0.1390471,0.1529962,0.163488
3.578668,2.228346,2.228346162,1.13277352,0.4608139,0.4608139,0.4358792,0.1959418,0.1541755,0.1453217,0.1816229,0.131261,0.1448585,0.1529962,0.163488
3.57889,2.228346,2.228346162,1.13277352,0.4608139,0.4608139,0.4358792,0.1959418,0.1541755,0.1453217,0.1816229,0.131261,0.1448585,0.1551924,0.1577725
3.694428,2.228346,2.228346162,1.13277352,0.4616806,0.4616806,0.4192711,0.1959418,0.1541755,0.1453217,0.1816229,0.131261,0.1448585,0.1551924,0.1577725
3.694769,2.18091,2.180909622,1.118487923,0.4616806,0.4616806,0.4192711,0.193845,0.1532003,0.1453217,0.1816229,0.131261,0.1448585,0.1551924,0.1577725
3.695004,2.18091,2.180909622,1.118487923,0.4616806,0.4616806,0.4192711,0.193845,0.1532003,0.145972,0.191204,0.131261,0.1448585,0.1551924,0.1577725
3.695217,2.183437,2.183436674,1.031267415,0.4616806,0.4616806,0.4192711,0.193845,0.1532003,0.145972,0.191204,0.131185,0.1508599,0.1551924,0.1577725
3.695431,2.183437,2.183436674,1.031267415,0.4616806,0.4616806,0.4192711,0.193845,0.1532003,0.145972,0.191204,0.131185,0.1508599,0.1584737,0.1386808
3.761699,2.183437,2.183436674,1.031267415,0.461122,0.461122,0.3992117,0.193845,0.1532003,0.145972,0.191204,0.131185,0.1508599,0.1584737,0.1386808
3.761947,2.133828,2.133828361,1.04823377,0.461122,0.461122,0.3992117,0.1916302,0.1544553,0.145972,0.191204,0.131185,0.1508599,0.1584737,0.1386808
3.762175,2.133828,2.133828361,1.04823377,0.461122,0.461122,0.3992117,0.1916302,0.1544553,0.1473568,0.2009106,0.131185,0.1508599,0.1584737,0.1386808
3.76239,2.108188,2.1081878,0.955612226,0.461122,0.461122,0.3992117,0.1916302,0.1544553,0.1473568,0.2009106,0.1319804,0.1580018,0.1584737,0.1386808
3.762683,2.108188,2.1081878,0.955612226,0.461122,0.461122,0.3992117,0.1916302,0.1544553,0.1473568,0.2009106,0.1319804,0.1580018,0.1584187,0.1084293
3.862901,2.108188,2.1081878,0.955612226,0.4594882,0.4594882,0.3886006,0.1916302,0.1544553,0.1473568,0.2009106,0.1319804,0.1580018,0.1584187,0.1084293
3.863148,2.054634,2.054633552,0.972481224,0.4594882,0.4594882,0.3886006,0.1891806,0.1558127,0.1473568,0.2009106,0.1319804,0.1580018,0.1584187,0.1084293
3.863393,2.054634,2.054633552,0.972481224,0.4594882,0.4594882,0.3886006,0.1891806,0.1558127,0.1493459,0.2043608,0.1319804,0.1580018,0.1584187,0.1084293
3.863615,2.009508,2.009508438,0.928724877,0.4594882,0.4594882,0.3886006,0.1891806,0.1558127,0.1493459,0.2043608,0.133454,0.1616811,0.1584187,0.1084293
3.863819,2.009508,2.009508438,0.928724877,0.4594882,0.4594882,0.3886006,0.1891806,0.1558127,0.1493459,0.2043608,0.133454,0.1616811,0.157212,0.1131497
4.012297,2.009508,2.009508438,0.928724877,0.4571289,0.4571289,0.3963926,0.1891806,0.1558127,0.1493459,0.2043608,0.133454,0.1616811,0.157212,0.1131497
4.012557,1.944922,1.944921592,0.908797563,0.4571289,0.4571289,0.3963926,0.1861156,0.154132,0.1493459,0.2043608,0.133454,0.1616811,0.157212,0.1131497
4.012776,1.944922,1.944921592,0.908797563,0.4571289,0.4571289,0.3963926,0.1861156,0.154132,0.1522078,0.1998125,0.133454,0.1616811,0.157212,0.1131497
4.012988,1.897549,1.897549053,0.930280188,0.4571289,0.4571289,0.3963926,0.1861156,0.154132,0.1522078,0.1998125,0.1351096,0.1598033,0.157212,0.1131497
4.013203,1.897549,1.897549053,0.930280188,0.4571289,0.4571289,0.3963926,0.1861156,0.154132,0.1522078,0.1998125,0.1351096,0.1598033,0.1560376,0.1312216
4.129371,1.897549,1.897549053,0.930280188,0.4543595,0.4543595,0.4044735,0.1861156,0.154132,0.1522078,0.1998125,0.1351096,0.1598033,0.1560376,0.1312216
4.129624,1.831873,1.831873317,0.900452566,0.4543595,0.4543595,0.4044735,0.1828664,0.1516409,0.1522078,0.1998125,0.1351096,0.1598033,0.1560376,0.1312216
4.129853,1.831873,1.831873317,0.900452566,0.4543595,0.4543595,0.4044735,0.1828664,0.1516409,0.1553332,0.1959753,0.1351096,0.1598033,0.1560376,0.1312216
4.130065,1.787501,1.787501327,0.938859135,0.4543595,0.4543595,0.4044735,0.1828664,0.1516409,0.1553332,0.1959753,0.1367763,0.1565006,0.1560376,0.1312216
4.130275,1.787501,1.787501327,0.938859135,0.4543595,0.4543595,0.4044735,0.1828664,0.1516409,0.1553332,0.1959753,0.1367763,0.1565006,0.1549792,0.1265918
4.196301,1.787501,1.787501327,0.938859135,0.4510692,0.4510692,0.404121,0.1828664,0.1516409,0.1553332,0.1959753,0.1367763,0.1565006,0.1549792,0.1265918
4.196547,1.725259,1.725259311,0.940766523,0.4510692,0.4510692,0.404121,0.1796544,0.1517948,0.1553332,0.1959753,0.1367763,0.1565006,0.1549792,0.1265918
4.196762,1.725259,1.725259311,0.940766523,0.4510692,0.4510692,0.404121,0.1796544,0.1517948,0.1586344,0.1950058,0.1367763,0.1565006,0.1549792,0.1265918
4.196975,1.682657,1.682656478,0.957704002,0.4510692,0.4510692,0.404121,0.1796544,0.1517948,0.1586344,0.1950058,0.138497,0.1551106,0.1549792,0.1265918
4.19719,1.682657,1.682656478,0.957704002,0.4510692,0.4510692,0.404121,0.1796544,0.1517948,0.1586344,0.1950058,0.138497,0.1551106,0.1528958,0.1288032
4.297639,1.682657,1.682656478,0.957704002,0.4476629,0.4476629,0.4055857,0.1796544,0.1517948,0.1586344,0.1950058,0.138497,0.1551106,0.1528958,0.1288032
4.297893,1.62635,1.626350055,0.981488665,0.4476629,0.4476629,0.4055857,0.176623,0.1536682,0.1586344,0.1950058,0.138497,0.1551106,0.1528958,0.1288032
4.298117,1.62635,1.626350055,0.981488665,0.4476629,0.4476629,0.4055857,0.176623,0.1536682,0.1618314,0.192659,0.138497,0.1551106,0.1528958,0.1288032
4.29834,1.589366,1.589365905,1.014510456,0.4476629,0.4476629,0.4055857,0.176623,0.1536682,0.1618314,0.192659,0.1400991,0.1525653,0.1528958,0.1288032
4.29866,1.589366,1.589365905,1.014510456,0.4476629,0.4476629,0.4055857,0.176623,0.1536682,0.1618314,0.192659,0.1400991,0.1525653,0.1502102,0.1274518
4.381297,1.589366,1.589365905,1.014510456,0.4443032,0.4443032,0.4059568,0.176623,0.1536682,0.1618314,0.192659,0.1400991,0.1525653,0.1502102,0.1274518
4.381521,1.540213,1.540212868,1.049099024,0.4443032,0.4443032,0.4059568,0.1738704,0.1562658,0.1618314,0.192659,0.1400991,0.1525653,0.1502102,0.1274518
4.381716,1.540213,1.540212868,1.049099024,0.4443032,0.4443032,0.4059568,0.1738704,0.1562658,0.1647634,0.1902772,0.1400991,0.1525653,0.1502102,0.1274518
4.381908,1.509053,1.509053341,1.076671525,0.4443032,0.4443032,0.4059568,0.1738704,0.1562658,0.1647634,0.1902772,0.1415381,0.1505991,0.1502102,0.1274518
4.382094,1.509053,1.509053341,1.076671525,0.4443032,0.4443032,0.4059568,0.1738704,0.1562658,0.1647634,0.1902772,0.1415381,0.1505991,0.1475424,0.1301137
4.463581,1.509053,1.509053341,1.076671525,0.4407682,0.4407682,0.406575,0.1738704,0.1562658,0.1647634,0.1902772,0.1415381,0.1505991,0.1475424,0.1301137
4.463833,1.470149,1.470148856,1.131453645,0.4407682,0.4407682,0.406575,0.1716145,0.160192,0.1647634,0.1902772,0.1415381,0.1505991,0.1475424,0.1301137
4.464071,1.470149,1.470148856,1.131453645,0.4407682,0.4407682,0.406575,0.1716145,0.160192,0.1674167,0.186815,0.1415381,0.1505991,0.1475424,0.1301137
4.464302,1.44228,1.442280076,1.140559165,0.4407682,0.4407682,0.406575,0.1716145,0.160192,0.1674167,0.186815,0.142899,0.1499967,0.1475424,0.1301137
4.464521,1.44228,1.442280076,1.140559165,0.4407682,0.4407682,0.406575,0.1716145,0.160192,0.1674167,0.186815,0.142899,0.1499967,0.144836,0.1311986
4.614052,1.44228,1.442280076,1.140559165,0.4370713,0.4370713,0.4040776,0.1716145,0.160192,0.1674167,0.186815,0.142899,0.1499967,0.144836,0.1311986
4.614298,1.412038,1.412038438,1.221330487,0.4370713,0.4370713,0.4040776,0.1698058,0.1657671,0.1674167,0.186815,0.142899,0.1499967,0.144836,0.1311986
4.614518,1.412038,1.412038438,1.221330487,0.4370713,0.4370713,0.4040776,0.1698058,0.1657671,0.1698813,0.1848083,0.142899,0.1499967,0.144836,0.1311986
4.614826,1.385282,1.385282138,1.180699443,0.4370713,0.4370713,0.4040776,0.1698058,0.1657671,0.1698813,0.1848083,0.1442724,0.1525558,0.144836,0.1311986
4.615046,1.385282,1.385282138,1.180699443,0.4370713,0.4370713,0.4040776,0.1698058,0.1657671,0.1698813,0.1848083,0.1442724,0.1525558,0.142871,0.1284797
4.704512,1.385282,1.385282138,1.180699443,0.4331367,0.4331367,0.3988065,0.1698058,0.1657671,0.1698813,0.1848083,0.1442724,0.1525558,0.142871,0.1284797
4.704778,1.362668,1.362667962,1.289767048,0.4331367,0.4331367,0.3988065,0.1684141,0.1732544,0.1698813,0.1848083,0.1442724,0.1525558,0.142871,0.1284797
4.704997,1.362668,1.362667962,1.289767048,0.4331367,0.4331367,0.3988065,0.1684141,0.1732544,0.1722677,0.1835314,0.1442724,0.1525558,0.142871,0.1284797
4.705212,1.335747,1.335746603,1.211369668,0.4331367,0.4331367,0.3988065,0.1684141,0.1732544,0.1722677,0.1835314,0.1457191,0.157415,0.142871,0.1284797
4.70543,1.335747,1.335746603,1.211369668,0.4331367,0.4331367,0.3988065,0.1684141,0.1732544,0.1722677,0.1835314,0.1457191,0.157415,0.1410853,0.1154466
4.797665,1.335747,1.335746603,1.211369668,0.4287772,0.4287772,0.3998546,0.1684141,0.1732544,0.1722677,0.1835314,0.1457191,0.157415,0.1410853,0.1154466
4.797917,1.32251,1.322510113,1.323676177,0.4287772,0.4287772,0.3998546,0.1675775,0.1811077,0.1722677,0.1835314,0.1457191,0.157415,0.1410853,0.1154466
4.798141,1.32251,1.322510113,1.323676177,0.4287772,0.4287772,0.3998546,0.1675775,0.1811077,0.1746224,0.1786185,0.1457191,0.157415,0.1410853,0.1154466
4.79837,1.293949,1.293949121,1.269781865,0.4287772,0.4287772,0.3998546,0.1675775,0.1811077,0.1746224,0.1786185,0.1473185,0.1607209,0.1410853,0.1154466
4.798671,1.293949,1.293949121,1.269781865,0.4287772,0.4287772,0.3998546,0.1675775,0.1811077,0.1746224,0.1786185,0.1473185,0.1607209,0.138979,0.1084635
4.898053,1.293949,1.293949121,1.269781865,0.4250839,0.4250839,0.4200802,0.1675775,0.1811077,0.1746224,0.1786185,0.1473185,0.1607209,0.138979,0.1084635
4.898303,1.290528,1.290528143,1.412258166,0.4250839,0.4250839,0.4200802,0.1673559,0.1909983,0.1746224,0.1786185,0.1473185,0.1607209,0.138979,0.1084635
4.898525,1.290528,1.290528143,1.412258166,0.4250839,0.4250839,0.4200802,0.1673559,0.1909983,0.1763134,0.1614751,0.1473185,0.1607209,0.138979,0.1084635
4.898867,1.264225,1.264225063,1.443221424,0.4250839,0.4250839,0.4200802,0.1673559,0.1909983,0.1763134,0.1614751,0.1488431,0.1589875,0.138979,0.1084635
4.899085,1.264225,1.264225063,1.443221424,0.4250839,0.4250839,0.4200802,0.1673559,0.1909983,0.1763134,0.1614751,0.1488431,0.1589875,0.1361868,0.1059884
4.981733,1.264225,1.264225063,1.443221424,0.4246924,0.4246924,0.4855194,0.1673559,0.1909983,0.1763134,0.1614751,0.1488431,0.1589875,0.1361868,0.1059884
4.981985,1.27555,1.275550042,1.727176783,0.4246924,0.4246924,0.4855194,0.1681038,0.2089447,0.1763134,0.1614751,0.1488431,0.1589875,0.1361868,0.1059884
4.982206,1.27555,1.275550042,1.727176783,0.4246924,0.4246924,0.4855194,0.1681038,0.2089447,0.1755482,0.112347,0.1488431,0.1589875,0.1361868,0.1059884
4.982419,1.258002,1.258002139,1.980224508,0.4246924,0.4246924,0.4855194,0.1681038,0.2089447,0.1755482,0.112347,0.1498776,0.1484821,0.1361868,0.1059884
4.98271,1.258002,1.258002139,1.980224508,0.4246924,0.4246924,0.4855194,0.1681038,0.2089447,0.1755482,0.112347,0.1498776,0.1484821,0.1326418,0.099829
5.08261,1.258002,1.258002139,1.980224508,0.4212286,0.4212286,0.4272454,0.1681038,0.2089447,0.1755482,0.112347,0.1498776,0.1484821,0.1326418,0.099829
5.082882,1.344357,1.344356599,4.127505766,0.4212286,0.4212286,0.4272454,0.1737777,0.3016602,0.1755482,0.112347,0.1498776,0.1484821,0.1326418,0.099829
5.083103,1.344357,1.344356599,4.127505766,0.4212286,0.4212286,0.4272454,0.1737777,0.3016602,0.1732879,0.08401411,0.1498776,0.1484821,0.1326418,0.099829
5.083311,1.32991,1.329909554,4.464866016,0.4212286,0.4212286,0.4272454,0.1737777,0.3016602,0.1732879,0.08401411,0.1506895,0.1427624,0.1326418,0.099829
5.083515,1.32991,1.329909554,4.464866016,0.4212286,0.4212286,0.4272454,0.1737777,0.3016602,0.1732879,0.08401411,0.1506895,0.1427624,0.1295927,0.1101499
5.216854,1.32991,1.329909554,4.464866016,0.4192163,0.4192163,0.444387,0.1737777,0.3016602,0.1732879,0.08401411,0.1506895,0.1427624,0.1295927,0.1101499
5.217125,1.413277,1.41327665,4.242539084,0.4192163,0.4192163,0.444387,0.1791417,0.2940537,0.1732879,0.08401411,0.1506895,0.1427624,0.1295927,0.1101499
5.217358,1.413277,1.41327665,4.242539084,0.4192163,0.4192163,0.444387,0.1791417,0.2940537,0.1705418,0.08024371,0.1506895,0.1427624,0.1295927,0.1101499
5.217571,1.402973,1.402973089,4.451179298,0.4192163,0.4192163,0.444387,0.1791417,0.2940537,0.1705418,0.08024371,0.1512418,0.1393764,0.1295927,0.1101499
5.217796,1.402973,1.402973089,4.451179298,0.4192163,0.4192163,0.444387,0.1791417,0.2940537,0.1705418,0.08024371,0.1512418,0.1393764,0.1267361,0.1146194
5.332776,1.402973,1.402973089,4.451179298,0.4185055,0.4185055,0.4527295,0.1791417,0.2940537,0.1705418,0.08024371,0.1512418,0.1393764,0.1267361,0.1146194
5.333023,1.495889,1.495888791,4.366044959,0.4185055,0.4185055,0.4527295,0.1849786,0.2912281,0.1705418,0.08024371,0.1512418,0.1393764,0.1267361,0.1146194
5.33325,1.495889,1.495888791,4.366044959,0.4185055,0.4185055,0.4527295,0.1849786,0.2912281,0.1668404,0.07759086,0.1512418,0.1393764,0.1267361,0.1146194
5.333464,1.49373,1.4937302,4.562236959,0.4185055,0.4185055,0.4527295,0.1849786,0.2912281,0.1668404,0.07759086,0.1513511,0.1363466,0.1267361,0.1146194
5.333673,1.49373,1.4937302,4.562236959,0.4185055,0.4185055,0.4527295,0.1849786,0.2912281,0.1668404,0.07759086,0.1513511,0.1363466,0.1243591,0.1229447
5.416605,1.49373,1.4937302,4.562236959,0.4185942,0.4185942,0.4545232,0.1849786,0.2912281,0.1668404,0.07759086,0.1513511,0.1363466,0.1243591,0.1229447
5.416871,1.605412,1.605411565,4.563301482,0.4185942,0.4185942,0.4545232,0.1917691,0.291262,0.1668404,0.07759086,0.1513511,0.1363466,0.1243591,0.1229447
5.417102,1.605412,1.605411565,4.563301482,0.4185942,0.4185942,0.4545232,0.1917691,0.291262,0.1619796,0.07633954,0.1513511,0.1363466,0.1243591,0.1229447
5.417328,1.608908,1.608907855,4.591944331,0.4185942,0.4185942,0.4545232,0.1917691,0.291262,0.1619796,0.07633954,0.1511865,0.1359207,0.1243591,0.1229447
5.417542,1.608908,1.608907855,4.591944331,0.4185942,0.4185942,0.4545232,0.1917691,0.291262,0.1619796,0.07633954,0.1511865,0.1359207,0.1234325,0.1458841
5.501152,1.608908,1.608907855,4.591944331,0.4193732,0.4193732,0.4506786,0.1917691,0.291262,0.1619796,0.07633954,0.1511865,0.1359207,0.1234325,0.1458841
5.501411,1.736927,1.736927246,4.75412526,0.4193732,0.4193732,0.4506786,0.1992526,0.2963609,0.1619796,0.07633954,0.1511865,0.1359207,0.1234325,0.1458841
5.501629,1.736927,1.736927246,4.75412526,0.4193732,0.4193732,0.4506786,0.1992526,0.2963609,0.1563189,0.07406975,0.1511865,0.1359207,0.1234325,0.1458841
5.501842,1.741936,1.741936235,4.435027157,0.4193732,0.4193732,0.4506786,0.1992526,0.2963609,0.1563189,0.07406975,0.150969,0.1407255,0.1234325,0.1458841
5.502052,1.741936,1.741936235,4.435027157,0.4193732,0.4193732,0.4506786,0.1992526,0.2963609,0.1563189,0.07406975,0.150969,0.1407255,0.1222984,0.1362242
5.599843,1.741936,1.741936235,4.435027157,0.4202393,0.4202393,0.4357285,0.1992526,0.2963609,0.1563189,0.07406975,0.150969,0.1407255,0.1222984,0.1362242
5.600095,1.882576,1.882575613,4.637856507,0.4202393,0.4202393,0.4357285,0.20714,0.3030619,0.1563189,0.07406975,0.150969,0.1407255,0.1222984,0.1362242
5.600315,1.882576,1.882575613,4.637856507,0.4202393,0.4202393,0.4357285,0.20714,0.3030619,0.1502653,0.07618594,0.150969,0.1407255,0.1222984,0.1362242
5.600529,1.886436,1.886436494,4.197495789,0.4202393,0.4202393,0.4357285,0.20714,0.3030619,0.1502653,0.07618594,0.1508144,0.1479232,0.1222984,0.1362242
5.600734,1.886436,1.886436494,4.197495789,0.4202393,0.4202393,0.4357285,0.20714,0.3030619,0.1502653,0.07618594,0.1508144,0.1479232,0.1217439,0.1281452
5.700427,1.886436,1.886436494,4.197495789,0.4216189,0.4216189,0.4254236,0.20714,0.3030619,0.1502653,0.07618594,0.1508144,0.1479232,0.1217439,0.1281452
5.700675,2.034176,2.034176018,4.26989741,0.4216189,0.4216189,0.4254236,0.2150984,0.3056645,0.1502653,0.07618594,0.1508144,0.1479232,0.1217439,0.1281452
5.700895,2.034176,2.034176018,4.26989741,0.4216189,0.4216189,0.4254236,0.2150984,0.3056645,0.1438972,0.07991665,0.1508144,0.1479232,0.1217439,0.1281452
5.701107,2.036853,2.036853379,3.833408659,0.4216189,0.4216189,0.4254236,0.2150984,0.3056645,0.1438972,0.07991665,0.1507153,0.1561178,0.1217439,0.1281452
5.701313,2.036853,2.036853379,3.833408659,0.4216189,0.4216189,0.4254236,0.2150984,0.3056645,0.1438972,0.07991665,0.1507153,0.1561178,0.122556,0.1238585
5.818027,2.036853,2.036853379,3.833408659,0.4238358,0.4238358,0.430722,0.2150984,0.3056645,0.1438972,0.07991665,0.1507153,0.1561178,0.122556,0.1238585
5.818282,2.182669,2.182668664,3.682089888,0.4238358,0.4238358,0.430722,0.2226646,0.2995709,0.1438972,0.07991665,0.1507153,0.1561178,0.122556,0.1238585
5.818502,2.182669,2.182668664,3.682089888,0.4238358,0.4238358,0.430722,0.2226646,0.2995709,0.1375709,0.08416095,0.1507153,0.1561178,0.122556,0.1238585
5.818863,2.179122,2.179121794,3.336221149,0.4238358,0.4238358,0.430722,0.2226646,0.2995709,0.1375709,0.08416095,0.1508379,0.1640107,0.122556,0.1238585
5.819077,2.179122,2.179121794,3.336221149,0.4238358,0.4238358,0.430722,0.2226646,0.2995709,0.1375709,0.08416095,0.1508379,0.1640107,0.123012,0.1218141
5.934339,2.179122,2.179121794,3.336221149,0.4265968,0.4265968,0.448851,0.2226646,0.2995709,0.1375709,0.08416095,0.1508379,0.1640107,0.123012,0.1218141
5.934697,2.319345,2.319344882,3.086195027,0.4265968,0.4265968,0.448851,0.229717,0.2881269,0.1375709,0.08416095,0.1508379,0.1640107,0.123012,0.1218141
5.934932,2.319345,2.319344882,3.086195027,0.4265968,0.4265968,0.448851,0.229717,0.2881269,0.1314638,0.0837777,0.1508379,0.1640107,0.123012,0.1218141
5.935159,2.315172,2.315172173,3.148304417,0.4265968,0.4265968,0.448851,0.229717,0.2881269,0.1314638,0.0837777,0.1509738,0.1623849,0.123012,0.1218141
5.935362,2.315172,2.315172173,3.148304417,0.4265968,0.4265968,0.448851,0.229717,0.2881269,0.1314638,0.0837777,0.1509738,0.1623849,0.1240295,0.150554
6.018742,2.315172,2.315172173,3.148304417,0.4298793,0.4298793,0.4668414,0.229717,0.2881269,0.1314638,0.0837777,0.1509738,0.1623849,0.1240295,0.150554
6.019001,2.448551,2.448551244,2.880611749,0.4298793,0.4298793,0.4668414,0.2362414,0.2756055,0.1314638,0.0837777,0.1509738,0.1623849,0.1240295,0.150554
